vehicle_id,vehicle_type,capacity,registration_number,driver_id
5abbef01-a6f9-4aed-9cc5-2b23bbf570e4,Sedan,3,GS 5781,e65e1936-1638-4eed-aeb0-bfdbf3638c84
863ad9d6-68cd-4a86-9760-4c3d26bf6c2e,Truck,3,1IM T03,6fbdbfbc-b2d7-4bd5-a72c-895e871b9fb9
f3ed5049-fa07-4eb6-93a8-38bc052885ef,SUV,7,DGS 782,12934bb4-f391-4257-9fa9-263ef5c06609
891a7021-ea98-4c2b-949d-b4f24756c65f,Van,2,888-VEA,96dbb286-629d-4cf5-b742-99470d9fd949
8c3fa0ed-0a4e-4a44-a3c2-b446f51e69bb,Truck,9,815-DKG,efd08b5a-76e9-4b02-a37b-9c4fb1aff761
08e48aab-2e45-4c21-ad33-f6b05aa2ffcb,Van,3,38-AD94,88775866-18c4-4548-95d7-272b7ac462e2
41520502-d736-43a2-b615-e9599ac5bfb1,SUV,10,DZJ 345,35e24f4f-4521-4290-b6cf-f98cc9c0d0de
c2a8c509-c655-4282-8a7a-511f2f18b1c7,SUV,2,48G A07,ac16103c-a988-426e-bccc-09368b1bc9d6
0fcf155b-921d-4459-9856-f4a26dd5f0e9,SUV,5,903 6QM,53462a65-8f03-4877-9833-891828c714c5
b5b6b106-06fa-45c7-80a7-247c9c39447a,Sedan,8,6LF60,b0f0e82e-e092-4ab9-a044-8140d0a76fd6
370099d4-5aaf-49e2-a562-67a1d4da9def,Sedan,10,193-KAZ,cd8e19fd-1d66-4d48-8235-fc407634862f
912275d0-d965-47d9-91aa-f2e93b8dd24a,SUV,4,361-EEZ,8f48de9c-9e6a-49c6-a226-8b5bf733ad96
6b99c049-7a05-4f62-b30f-8566ab74534d,Van,5,244-WICS,dd5a68b5-a545-43d3-9295-1f0b8c0f7cc7
5543e7fd-cecf-4607-a9f8-9f9aa4f0da10,SUV,6,KSK 137,f9feda41-b3fb-4ee6-8ee0-7e9c481ef458
4fd58b8c-edc7-49f5-aa93-cbfd764d1a85,Van,8,2GY30,6ce29632-49c1-47ae-b740-ba961ad975ff
7e88f67f-a155-4113-8b2c-6bfc8b521688,Van,8,20O 8433,edf50dfb-cac1-4221-8a5e-1f7ecb2b92eb
dcbaab4e-c43d-46c4-acb8-93597f520af9,SUV,8,41-JE59,35864a99-7a1b-4fe3-a050-bc37e5979f56
51840569-b029-4ff9-98d6-e4d275ebd9df,Sedan,10,574379,e9b0592f-d47c-4a99-864e-5c1d2f1ce2a2
f63795f6-3e92-46d0-ab39-dbff9a7616c3,Sedan,9,882OB,61d6f2fa-3dfe-4e28-89d5-8f564a2201a5
c8ec9ba1-f510-40dd-b293-8da2d46f4b48,SUV,3,8F 41957,c87f6bfb-2fca-44cc-be3e-e684351949b2
ccd55adf-b810-4378-b2d6-b082900f3e34,Van,9,0QC U98,e34638b0-fd89-405d-a432-f5d8c34a7150
dcf4d9b5-2fcc-4a1a-b2ae-d367e0cbf2bd,Sedan,7,292-VWA,d7e3ba79-59cf-41cf-8248-dd516f411dd0
7d250890-3be3-4293-86b8-5c4c4712ec16,Van,9,VKX 7082,d4b909e6-2156-4147-a31a-0864abc3c4e2
9e72e836-a703-43ed-ac47-35e2fce7576e,SUV,10,2R 47261,17fedcd6-e11b-452d-9c0a-e92745f529ea
3180cf7f-961d-4fdc-805a-a67efad79a5d,Truck,10,35-IE00,021e29e6-6b09-412c-be50-6b82f8e6571f
a12ad37f-458c-49a6-ba17-ef14db68ea19,Van,5,195 3056,5be83981-82b8-47a8-9026-bf6798aa5d52
9fca31f0-9449-41e5-9e2f-be71122fefb0,Van,9,31U 465,edc4cea0-5aea-4acd-abf5-087e62507f5f
b55472db-611b-496b-8a22-eeb1812053bf,SUV,10,USE 3019,caaec7b9-7dfc-4738-91e2-e846e566232b
8177babe-4718-48d4-a1e9-2d3f47b3667b,SUV,9,836 JW4,3c606ac8-8b7f-4e67-89c0-19dbe7e089c1
53355ceb-ba54-4aef-b4fb-1489f0da0106,Van,3,678K,85eaf166-e7f5-4e5d-b473-d3a8bfcc04f9
0560c6cf-51fe-4aa7-9ea3-2fac14725861,Sedan,3,JXZ-1743,ba8f97bf-2db5-4141-8937-9699ca6528ed
b161c52c-6526-4a7d-8d9f-e6aa2f8ceccb,Truck,6,473-BGH,3598d888-7eb5-4117-b8ba-dd65cce14c28
40078a0f-d765-4893-a5a0-f3f5b5192fc1,SUV,10,1I 6V9YDW,8480ddb2-2b0b-4478-be9c-7e677bae00b8
da484825-c1d5-4bf0-9691-dcc6066be856,Sedan,2,MYG D96,59123449-3001-4e67-b504-5bca42f26f09
7abb7574-baee-4a0f-b1cf-c37bfff7a0fb,Sedan,5,N 722454,36bef240-310f-46e7-88a6-ee9925d00b67
3a4e7b75-7b64-4953-9a3f-04479b911f73,Sedan,4,ZWN 959,ad2d73cb-2dc3-4651-beb3-e995a8b1ecd2
25273237-7f78-4339-b08e-4b0336ece81b,SUV,8,TDX-276,2e212749-84e0-4623-8ead-b10b322ea56a
e3c2cb6b-ac49-4ff7-9c63-81369ba1ec38,Van,6,SKA 581,1ec67a7c-2920-416b-bd31-b82c8ccfca84
e9f26872-cad3-49c9-b0ea-5dfa47f75fe2,SUV,5,396 UCW,1546ae26-0aa0-40b0-ac66-91ba58206ed5
f998a1a7-1851-45d3-8c66-dcd985a48e0f,Sedan,5,045 9EH,4427c0af-2729-4997-8bcf-1841f68c6284
cbda8df5-b19b-4506-816b-65b57afb23d9,Truck,6,59-72682,99267c02-309c-480a-8065-319bba2af84e
c5a13bfb-750a-4ba4-ab5b-da44d01e9dfb,Truck,1,1EK 597,53fe844e-9b71-45ae-b0dc-25ec135141b0
345ffa71-590e-43a6-92ee-c854e40ab26b,Sedan,6,RPY 851,8607037b-4d83-43c1-b43c-1fa9a925575e
5a14a153-91d1-40a1-943d-7c0e795ebfcb,Van,2,R70-ZEK,a7829d04-d044-4a7b-b322-903bdd0aea7c
57b921b9-8c3b-4151-8593-9765a599dfc5,Van,8,04-P499,d9d34b91-2c2f-4749-baa1-e39110df87d2
426f3b82-2603-4eaa-9b22-8ec3e6d740d4,Truck,7,3572 GF,646453bf-b278-4da9-8f69-2fad5805496d
961b8983-5bbf-46b4-b58f-0abb101c36c9,Van,5,004 7XK,2ec42889-5e52-45fc-ad07-c04135645977
eaa5788a-d49b-43ab-9f71-869eb53ed5f4,Van,6,700PQZ,10d3d10b-e625-4adb-a941-de24a8dc416e
c4ff8254-ff93-410f-9e3f-a21a0c941c44,Sedan,9,ZUA 378,c3142176-aea7-4aa9-87a3-09fdbab73ce2
1a342ae4-b300-4590-b5f3-d49862a2c485,SUV,2,LGZ 535,37cafbae-8928-424f-925f-481782c604e9
a397628e-fc19-42c9-a8d4-acd1e5054d98,Truck,5,859 NVC,1eccd408-7838-4c95-ab8c-600ab3027108
b4023fb8-d37a-49d0-b412-e1d65d8b1545,Sedan,2,1-7880A,51040ad7-457c-48c8-94fb-2b05913fb4a1
160f5142-df9f-488a-9362-06ac7c6989a2,Sedan,6,Q87-52S,54eba356-c188-463e-bdf2-29e82d3e67da
07692de3-eb9f-4734-9141-417b0696c8b6,Truck,6,024 YF4,fc99036b-3218-4055-bf7a-48460ff93ff9
fb21372a-3eec-496d-8b52-9aab3b0a1bab,SUV,1,996 3NM,d8d6925a-dd35-4db7-83d8-b732d159c44f
9af279d6-7777-472b-8b58-1849d4b3852c,Van,6,672DAP,1ce6feed-2d5d-42f2-9adb-84511a761f42
a9cccd00-0e22-46ab-b5ed-e8d6102cfb64,SUV,10,FB-3068,27bbdedf-a811-4c3d-84f0-ec13e1e8f2e6
9a950cbe-3087-4a97-92b4-493769239255,Van,4,91FE9,2e42e062-5197-4dd5-91dd-54d6d2220e62
ad5026cc-830d-47e5-af9c-2eebfd803453,SUV,4,QO9 Q4X,938c13cc-1498-4156-a0ea-02455faaefdd
bb1c3984-7cc5-4fb2-b8a0-c65babeea7d1,Sedan,10,7-9331K,a1bef06c-8d98-4ea3-8702-8ff44d565210
2c2afe2f-6025-4dcf-a674-60e826242b3c,Sedan,4,JAA 457,c91372c0-6615-4e63-bec1-7d880f6a9236
b9af0ea4-a087-4b9f-a6ab-901b18a7809c,SUV,7,MJZ-8934,e63e9fdd-80dc-49d8-a323-431470a7df14
af764846-7c06-41a7-92b8-391bf1368c5a,Sedan,10,UO-0101,bb65075f-4e8a-45df-9f8a-6e94d75e66f0
a75c1957-dd19-4013-8cdc-181e5e5dd12a,Truck,2,355HA,6222d012-a71d-4ae0-a524-1b77e4df4c06
cfef4de9-2de9-49fb-8bdd-65cb8b7b4872,Truck,3,649-376,74a0b063-29c3-49da-9cfc-642f83637879
dcd38cba-b1d5-40a9-8f27-a76a462dbe0f,SUV,2,333528,16e28bb2-9a0f-4aeb-8ac1-7756e07c214a
412d1c69-c9b8-4e71-94e0-ede7c4b1e352,Van,7,G 217779,72e84f12-1240-45d8-8373-d6742fb950d0
f2a1f0b7-089a-44c6-ade0-4e57f3df86ca,Truck,7,KZX-2113,7483ce96-a691-4afb-8ca7-d87796f21ca1
06cd17f2-c1c4-4b7d-9b05-b235434e656c,Sedan,3,VL 79615,18960316-6d86-47da-b192-c3752b88755b
30dd7156-e5fa-4f4f-8ba7-0dc8d56c1667,Truck,1,6JI 506,cb9eb86d-c1d7-4c6b-84ff-cd8ecdc4277e
efb8a6b6-5d64-4a48-a03b-11589fa27bcc,Truck,2,41L Q57,b50b73cc-fb93-41ca-a4d2-c9a65a5a52f9
988b4066-26ba-40ee-931c-123f3166cbcd,Van,2,454 RUZ,f56528cc-a454-4d34-a532-20f7770a55df
d0849bf1-087a-4cdc-bdb1-3bbdfe4102dc,Sedan,7,S05 8WA,95dd9739-55b5-46f8-b672-160ce5aa33fa
c882b0ce-1ed8-4d6b-8951-24f94b39e9bc,SUV,5,294ZQJ,73b32795-b6fb-4b5a-b793-9c3b530b4875
e6839734-5153-4bcb-892a-bb8e4a440f57,Van,4,Q63 3LG,1ed63bc3-de2b-4c73-8206-d5038dbf861b
f0375bcc-9883-4306-9d94-c9839803cf08,Van,7,PKL 188,ac53f324-7fd7-4b56-b5e1-75372e23d636
7057978d-e54d-4bea-a43a-f57200f3fede,Sedan,9,72-53200,ebb97af9-a083-4eb7-bde3-a08811b609c3
6e4d6e11-fa95-4b26-b844-a085c7849114,Sedan,8,OLG-4080,f38c4a50-b17d-4c55-b019-d8e528731b5f
50dffdb0-85a3-45de-8e34-5219ff62797b,Sedan,10,622 IED,acb189cb-08bb-4247-b362-2fdb95e0a1de
b4d3873f-66d0-4a2e-a5fd-ff46e06036ac,Truck,2,918 IWO,5ad257d9-775a-483c-9bb5-74daf2a2570f
7b879f6c-bbc0-45ca-b73c-d40f757eb14d,Sedan,7,810-PFH,61ee6a15-af21-4701-8f77-08e756dc7c28
268184f6-da1d-4b96-9e2f-8de51fc27088,Van,8,0KPX 19,fa8f99c5-e8dc-4d76-9f44-d5b7809f822c
d53b014a-b2e7-4e23-82c2-cdda138b9a0d,Van,10,322 NXK,65558452-906b-46a0-a382-2858bd7c0172
4e85136c-68d2-4bbb-9c53-41755a84b1d0,SUV,8,D79 2XE,62c4ed55-0347-4385-ac11-dfa7b74ddeb6
d3c5836d-c913-4573-b353-a05e0ed6c1e8,Sedan,7,011 MAO,4680ecce-0af9-4e54-b7f3-29b928b44c6e
3fe9cd43-0170-40b7-b1a7-38af13e4cc86,Van,4,428 HQS,b1cbc1d0-5000-4002-8240-966ec37c7c80
0142114c-16dc-4873-8ceb-479f9cb191ea,Truck,8,827 AKI,7c604180-d83d-4816-8474-4473628c3c9d
c46eef0d-8eda-405b-84b0-004131a5c7fc,Truck,4,492 VGH,dfaeb91f-359b-4eda-8ab8-bbd2e3e7cc9f
c8fa4312-59ad-4d22-ae15-b025d8e82473,SUV,1,7-31782W,e69ef337-9bc5-4f8c-9061-5f72cdcc27d2
d0517aaa-583b-4b05-8af7-143a57358dea,Truck,6,023 VRY,fe02003e-17b6-4ed4-904c-fea644593d18
e986f503-3245-4184-8b2f-9fb5e2a634ff,Truck,9,199508,26b99b9a-a671-4a6c-913d-6573eae3e5ca
8448004b-374f-4ed9-ad80-195d02dfaa11,Sedan,3,5RL 349,5eb2b7dc-e95c-4827-a56c-48e5a77abb17
5fbab2bf-e81b-4989-b6b2-50b7c130221b,Truck,2,HGH 740,9f1a6cb8-6497-4a81-b7d7-6b1fd28997bc
6759102a-6a0b-46de-9800-6600c95f7536,Truck,2,99J 6067,6ab4b349-bae2-4147-9942-4168b1d16cb9
76f2a38c-ae68-4f0c-94db-884473cad133,Truck,3,726-LBN,4d3a59b0-15a9-4843-9607-3695528fa4d6
d1726f52-692a-427d-897a-76bb5f95e128,Van,3,561 AX3,f2a07e5c-fff4-4b3d-9b40-b3c499076bec
92cf5f39-e2c0-4383-bcd2-0a298e1bd55f,SUV,7,09E 2734,0bb80a99-13f4-4d3f-adbd-ab4a03dd974f
37eb8e5c-c126-4cb5-bac3-5796cc81e51a,Sedan,4,BQB-481,53f20d3b-3dfe-45dc-894c-23021aa686ce
d531023f-9373-4ea5-8a10-d8e3eae52a3e,Sedan,5,141-TUZ,8652322d-54f4-4f4a-b8d7-58c9b048c63e
429ea244-601d-4570-b66b-91dc83431b66,Van,4,B 320710,b61f97e8-798a-4942-8c7d-276b882380f1
fc277672-0db4-4391-8325-2e46191c6e59,Sedan,1,1KV 556,be051a2d-b109-4a42-8c0c-8e46f486e993
1f5189d3-5cbd-4fa5-b71f-2db772e88eb5,Truck,9,830F6,bae19242-5361-4a39-8467-d849555519af
3545400d-3c5e-4437-89b5-572e01ecb12e,Truck,8,2XS 334,4b4bfadd-7396-4274-a523-82df4bc7f66a
2526daa1-0f09-4740-a304-845feed2f110,SUV,8,284-116,f03fe809-c97b-477d-91a4-7635c48f6e7d
fea81b3a-92e1-4002-8190-fd8731889111,Van,6,318 RKG,24933d2b-ae63-49a6-b838-45eae4c0dd5c
a4199791-c471-456b-b148-9b75834360df,SUV,3,FWL-4918,ab1fc721-0af3-4445-b9f0-c900b1123386
73651188-e294-428a-909c-e6d68ce65039,Van,10,FJE 110,bdad49dc-ada9-4918-b073-72d290372313
0c047ec5-d606-4f0d-a54c-d88af251896f,Van,10,ZTJ-2624,8f0b832b-3d47-472e-8045-91cc15bad441
8f037f90-42ee-44cd-ad98-421acfcdd465,Van,8,310-FWE,c91879c1-98f2-4eae-a654-fcecfec7551b
9af34579-6268-4003-998a-10ff9a09bb39,Sedan,6,9PC 967,5558fc39-7c23-410b-871a-84ffeb425e62
d4434906-465b-4035-a852-d39012e562dd,Sedan,5,PWR 732,dbd73af3-241e-4c92-b873-d2000d20e67d
89b4e6c1-ebf9-45aa-83c6-a9fb4bf60497,Van,8,ZF 2951,004041f4-3dec-4c89-a760-57734af6d875
173114ef-a34d-47e8-96b8-db3747f95e77,Truck,3,6078,9dc788ef-bcd8-4636-8a14-3ef40e95f61f
a2f5ccff-f4a8-40bf-8a6d-fe3713d849cf,SUV,8,6XC S30,8fb1b1ce-7881-441e-a5dc-07bc0e333188
f8d3ec75-4ec3-40d5-ad4e-de964af212d5,Truck,3,2-99092,84f3b124-d986-4ea7-ba52-21767fee10c6
06d3bf77-a086-4608-8127-a1a56fdcecab,Truck,6,724 8741,1e768e9a-04ec-4b13-8135-3e7f10db83fe
1d892ef5-13c2-4d25-89b0-7b58e1650d14,Van,1,672-IIK,355084e3-44bf-4109-8946-c3bf26449a4a
d68ed3ef-76a7-4143-9f2d-15db6a7aa675,Sedan,7,237QQN,b36a2be3-a229-46c6-83de-3b7a319d48c6
6f926557-300b-408c-a1f1-cc111a3c1450,Sedan,2,AH 74883,e871d7ba-ebaf-4a90-bff1-8d278451c388
1d322392-011e-4429-89ec-614b1cf2b098,Van,8,4-90940,fe925fde-045b-4c65-a63d-2ccf6550b54c
debca0bc-3423-482c-86c8-cb4bdd9740b3,Truck,1,5674 JO,5d2f3663-0f2b-4e06-aa15-c5bc36203035
0ef9edea-743e-4cbb-8922-3af52176a75b,Van,10,OO6 4449,7de54425-ae9b-46d4-a9cd-f747149ef750
ece6b852-dd51-456b-a84e-394f0d48cf66,Sedan,7,HIY1287,9f0637cd-dc72-480f-9905-b40f3ac75421
04f127e7-55fb-4204-925c-9cbb06d5bdee,Sedan,3,10M M37,7f1a5112-8f17-4cc3-bddb-bf3bbc604cd7
45307682-9454-4645-8459-4f1530b81d38,Van,10,Y74-SWO,8b85ead1-2819-42c5-8233-86002321a432
4167e374-a4e3-4ab2-90e6-b79f6b7d7218,Van,7,1T VU605,8e51cd52-b24d-4728-9f4a-cb7232bd35d0
9d8eb30f-b179-4e48-a4a2-779794386def,Van,7,94-5358V,2ddf3181-b1e1-44bd-bbc8-f7e8ab56c426
ec0f816d-ad93-46cf-a024-8e6d5a55e2d6,Truck,9,765463,4ce555bc-c663-434b-b559-776a6fc4a42b
3553ee4a-d401-4aad-a53b-cea41acde050,SUV,5,396 IIL,40aea1ba-6303-4eb6-9343-09a7e8752c4c
a6645d93-eb0f-429b-a993-d339c7298474,SUV,3,1537,df6ad756-98ca-4b46-92ba-54fd4d61c778
5621bca8-3cad-4f1a-9fd2-776b929f9238,Truck,3,854 WL6,c0cb982f-db0c-4c13-9d40-bd09419ec6ed
66bbef35-4b57-46c4-a9cf-d1e9fed0bf62,Truck,8,BHX 759,719eb44f-363b-4071-b249-36610daeef6b
7738473d-3364-40df-b7b3-f6895b50bb6e,Sedan,1,8IO D82,0b8c577d-0508-49aa-8f1c-63a97c813052
cb4e1541-bd48-4afb-83ff-7b5df25e1977,Van,4,SPC 336,b55bebf4-628e-4d2e-a239-547017bc6483
d7ee9eca-257a-4cdd-aa24-1e01d59b93db,SUV,1,087 4KW,d9eac49b-5c61-46ad-a378-a4e13d21201b
c3100ab7-564c-4e94-a510-056722237cfe,SUV,7,LCZ 782,ba385b27-79b4-4cee-a8c5-9a8d5d691f53
06478487-e1eb-410f-85c7-0fe5d8ae7e0f,Sedan,9,29X 820,3bcb02a5-dce9-411b-b5ee-c2deb0fa4fd2
c5b6ab66-a1ca-48e9-abda-4eab36afab20,Van,8,9PR 753,9cffd90d-7170-41d5-ab50-b55104b9dc89
f015bc09-b3ac-4f0c-875a-ece26cd75905,Truck,9,V 058721,a5fdf22d-fe5a-4732-96ad-6d3e39438ca5
3443ea7e-a532-4be9-a73d-090903ee3402,Sedan,2,99YM6,898e1931-15ab-491b-8952-617e804e5624
f070ee5c-92dd-4ded-828e-025a95767c5c,SUV,4,759UQL,4ab245d3-2642-4b73-ac9d-43264a0e870b
5295c437-3448-4c19-93ba-91804d3eab5b,Van,7,211-GHWC,edcfd959-999a-4962-bdd7-75b5f695310c
fe2b4ced-e497-48f0-b61f-5c389ad60493,Truck,9,MQY 825,a21ca331-d6a9-4a93-ae35-52eab7731ca1
260c2454-06b0-43ad-ad05-43629d74055e,SUV,10,G55 5WP,cca099c0-ca4b-4bf4-8e78-9653192a48af
3823cc52-0a64-4c14-b144-a33583193197,Sedan,1,3O RE640,3f4576c7-cfdd-4c85-8b24-33dde0c4de3d
3bbf3b80-04ba-4c9c-b41d-3616e19c230d,SUV,2,73M•689,4dc421bf-6cdd-4a73-bc7b-7a1fc230b039
ad0d7c9f-fbc0-43d2-92e8-9e9244abc41e,Van,1,48A KR2,869d853b-ab2b-4915-b6d9-d4328044244b
57eeca52-f564-4c8c-b057-d3b7e9ae211f,Sedan,1,E73-22H,6e6358e0-13b3-428c-9a0c-b50256d9cf06
12edd004-1934-4ac8-906b-9da5cf4d7ca3,Sedan,6,M 097032,c59f799f-0954-49c0-b298-884898bca00f
72737b4e-adea-4bcb-b858-0cec1f278b52,Van,1,2A GR411,e64d22ea-dd19-4551-abdd-f7a52e20ef00
d28f2e48-e1f6-407f-8ca8-bc646be37b41,Sedan,7,6-U5024,a6041341-23bb-4ba5-8e89-7e082778c8d0
e6b260ee-3af1-4758-b2c5-e2c4f044a921,Truck,4,6BM54,4f9eb3c1-73c1-4062-953d-b9dd6eec7eed
2375c34b-1d44-4985-9625-104392abf723,Sedan,9,CIY 252,ea9321e8-8844-487b-8084-b66a2d9cf559
a7da0019-5a86-4a7f-8035-43d84f2972a6,Truck,10,PIV 865,a4408ecd-59f2-456f-9e3a-6766af4ddddf
d5d5114a-a4af-4c25-acc3-a9ee2258b383,Van,8,AHQ 055,b94986e8-626e-4f94-96e1-4ad7f4670ecd
811431b9-a82d-456b-a322-11eef1ea8f19,SUV,1,94L 624,17d50482-576a-41ab-a984-12ead289412c
b1001d9a-a139-47f6-95ab-da3694b841b5,Sedan,9,MVI4802,f4ebf4c6-4d07-46b9-afb2-2a0fd0c07269
6a868a79-93c2-45f8-8bc3-f5598ba0d55f,SUV,3,XJ 00301,dc443da5-e7b3-42fb-a695-c074f7d18178
d31f28be-95c5-44ee-9175-a385f4849c53,Truck,5,TOZ-092,dffcc945-4040-4361-9e1b-4c942ebbd536
ecd58909-8b10-41b9-87cd-1e9425b1f283,Truck,10,AFB 250,79579011-b6df-43d7-adde-6a6ce1e04744
746cac04-983d-4129-9abb-5a0b1f2fca77,Sedan,2,MGV-283,b1810a38-b20f-4e63-ad15-a610288f7764
7c4bb090-9cba-44be-8c5c-53267eceec01,SUV,9,781 TOJ,b0124559-8723-46fa-b0b9-75aa96594d58
4bcc84c1-a575-4bd7-a05b-ecb92afafd08,SUV,2,KEG 744,4fd05382-7059-4586-9943-59ba9aa77751
d03f0977-923d-4107-9721-40cd57e31bb4,Van,6,DAD-2276,bebf4ca9-5875-41e7-975d-edf25c945566
692c334a-b4a3-48bb-a41e-b7531e7c8f38,Van,6,3-4423T,875b1511-13ec-41c9-9448-b8d22b7ee1a1
a205864e-031f-4420-8d8c-7f8194e9d209,Van,1,GPJ-9065,143246cb-eadd-4792-9901-73fae3f760b4
1f989041-83f7-4853-ab1a-3240a80fe339,Sedan,2,HDP 722,91a18287-ec8f-4b96-b8eb-a2395f8842d4
d7bb9f8a-787b-432f-b859-b58d68bbfbf8,Truck,10,VUF0352,5fae1c4f-290d-40a6-9620-fff8cfed3ada
51b7fc0e-5d5b-4c42-96ce-7383f547debe,Truck,8,VVD 128,efbca854-9b03-430a-adab-906f7ae59bc2
da68cf73-4edd-4291-ba73-56b5bc815343,Sedan,3,NXS 859,71cdab39-725a-4a45-8d5a-44655cd62824
ab7c134d-096b-433d-812d-b5da478f7ef7,Sedan,9,359BRE,7c4e471a-a44e-4ef3-8e82-5afe8bdc5efc
e578b18f-8b89-4357-9a00-e8368f5bcfaa,Van,6,S 119181,df85cc1b-6218-4b1d-a776-64d8ee0dcfc6
6a0d1bb8-30b1-4397-9476-7745d832f940,Truck,5,DBT-8019,fda57da4-512d-4ff4-96da-c83ad0c142c3
002a18b0-f226-45ae-9f9c-0954d147c5f6,Sedan,2,7156 OU,94cc859b-9df2-4736-a159-4692615ef866
a4e3443a-66b8-4b09-9ae2-1223e9336e32,Truck,8,DVD-477,0d339017-ed9f-4505-92ae-68a0fe162f25
a6b07394-84b2-4e62-b434-f54674e5f957,Truck,7,C 945022,944b199a-f9bb-48f4-9110-cbedca9f89fa
8193f9f1-5840-4edc-8743-b00c4dc44cc2,Van,3,250D,77028bc5-7339-4198-b86f-78c61a711563
fb726098-dd36-4382-940a-c1c0d6395391,Sedan,3,570N9,b4c42901-05c5-419f-91cb-01f831708515
6223e3cc-d20c-4edf-bc34-efa7c3dd8349,Sedan,8,12FW5,80779c2c-8429-4bed-9631-c4764438df46
309de059-bf22-4a55-ad83-bbe0e138e711,Sedan,5,687 FDL,10b86ccc-731c-4412-add9-47699d0ca8f3
5bce8a86-9583-4135-b563-2ae076492547,Van,2,3VJA039,3216b040-f0f5-4617-bce8-b5c5ec7c9a79
3c343650-5d60-47a2-8bb7-a33100f7b29f,SUV,6,YK5 U0I,25a7914f-4c11-4232-9b93-105154f2ff57
eacbcd2b-e49b-4ffc-af6f-6578c9b51338,Sedan,3,034 9DB,7cb51a1a-d250-4e47-89e7-4ec29b25918c
979e8ef6-46fb-4a50-bd67-f9fa88c5947e,Van,7,LPA 450,57069b9a-8fdf-4184-a504-7a76ee62543d
abb3fa54-e166-493a-804d-8b63185ab42e,SUV,2,901 3HH,f1801ae7-f401-45f2-97f7-24c6cd34501d
c0190c46-2a01-4bda-9045-ae705acab29e,Sedan,2,1RS9035,fbb883ac-8190-4225-ac01-74adda581ce9
71825175-2564-4623-b165-fc7b0923e8e2,Truck,10,LWD 100,9ea56dfc-5236-440c-af7d-b8c13c0ff7eb
d328a74d-0d63-48f8-9403-3df9c912b03a,Sedan,2,28-YY90,448028f1-1c0f-4957-9ac1-fd543855f94c
44427227-44df-45ea-b3d4-ed5d82185870,SUV,6,M 050484,f67a8235-5ea3-4942-85b0-bfe0aefad6dc
9ae5a6a6-86a7-446f-a61a-5a19f946e0e8,Sedan,4,624 GBS,274d33c4-e879-446a-a6ca-cf5b14645f37
5852146b-9f4b-49b0-9330-bb226cbfbe9c,Van,4,UVO 444,4897c308-4f3b-49f1-b229-93f2de65f845
e2a1fa66-a821-4ec3-a8b1-8d5cca8bea76,Sedan,4,PXU 5589,fd84c72f-2f51-4bba-98a0-4ace00b2eaa1
a02688f8-7459-47fa-8cf6-c37dcffd0863,Van,9,S82 3LT,308d32ed-3634-4f66-9fed-060cfa9a358c
4c3f052a-02bf-42e9-95e7-08630094a11c,Van,1,716E,854240fd-cf02-4fac-a7ba-2625420067bf
a9b9479f-8645-4d76-816b-8b6cdb3b5c33,Truck,7,51FG2,e35c989b-b972-4b42-9c8a-e7062be144cb
f4f1206d-ddcb-40a8-808b-bc95c3af73dc,Truck,9,18-28614,aef7098a-7048-4122-b852-7be7fba5c134
fb7d7bc8-e154-418c-b475-6ef0f3c4abb8,Truck,5,9U M6496,9d8472b4-11a6-4649-b512-bc0073612171
a3c4179e-517c-452e-8d3a-7a3697bb0874,Truck,1,557-IDN,788a1c59-1d8f-4d89-ade7-b4d04a60ebf9
05694bcc-5bc7-4368-a7f2-d0504e1d518e,Van,1,592D4,adbee4c1-a183-4143-a9bd-bc9cfbe2afc4
33ff354d-594e-4bd0-9bc9-182cdceee1d3,Van,4,363 XOK,7f555bcf-2cfd-48ca-9790-12ff50dc5664
44abd5d4-9228-41f7-8cb1-8c831f4a344d,Van,2,MVE 790,cb2fc17b-d38a-47e3-b246-4a8a0ed1781e
bc006df0-32a1-41a6-b85b-b4fd53c1f123,Sedan,4,HJM 266,58315610-a47b-464f-994f-8396dace03b1
aaae27b8-d6d2-41cc-90db-8a7a254ff2a6,Sedan,7,904 IAZ,4ae75b2c-e1fe-4c41-b3ff-3516498cbb35
ed8fb1ef-2911-4bbb-b3ab-d666bb99df43,Van,9,0XU05,fe17020b-e231-4347-adfc-2071d3e55f88
72485b7d-d2a2-496f-987e-d993c9e0a026,Van,10,5M 4F1XQO,d55967c7-7b8a-4312-8aa8-dec67759cf12
1acda60c-0957-4696-bc83-e89a46090831,Van,10,8OD6551,f8140355-7abb-43eb-9750-b0414589d011
f8451ba4-0ed2-43a3-8fd4-a1fd8597dcf3,Sedan,3,053 BVM,e9c2cec3-ee97-4572-91d8-88d264e9ef96
35067585-4804-4b74-9956-2bd040ceadbf,SUV,7,691-KWH,350ce82c-a1db-49e0-95d4-1575f70f5b98
25d6e9a4-dcbf-46af-a645-75355aa9e10b,Sedan,4,RBL 548,f1e047d0-8eac-4a23-9e42-5febb9f14f32
d866d5fb-337f-4c3d-b9ff-b6ce97f80914,Sedan,5,091-DDQE,5026451c-90e5-486b-aad6-ae00f1f62f00
334af4ba-0262-4a66-baf8-d5088e49070d,Truck,2,45F 261,0d6dc6db-0961-45b4-8147-6d75af96652c
cdc864c0-ed49-4e62-9086-b21eade77fdf,SUV,3,961 XDM,c0726cb8-67a5-4610-89e3-5699f121b8cf
